timestamp,profile,demand_kw,temperature_c,humidity_pct,is_weekend,hour,day_of_week
2026-05-28 14:00:00,commercial,866.5,26.9,47.1,0,14,3
2026-05-28 15:00:00,commercial,867.35,30.5,36.6,0,15,3
2026-05-28 16:00:00,commercial,895.28,29.7,45.2,0,16,3
2026-05-28 17:00:00,commercial,847.48,29.1,44.8,0,17,3
2026-05-28 18:00:00,commercial,725.82,27.7,45.4,0,18,3
2026-05-28 19:00:00,commercial,475.2,25.9,42.2,0,19,3
2026-05-28 20:00:00,commercial,357.6,25.4,47.9,0,20,3
2026-05-28 21:00:00,commercial,274.68,23.7,48.7,0,21,3
2026-05-28 22:00:00,commercial,190.9,20.8,46.3,0,22,3
2026-05-28 23:00:00,commercial,213.95,19.0,49.1,0,23,3
2026-05-29 00:00:00,commercial,251.69,18.8,56.8,0,0,4
2026-05-29 01:00:00,commercial,215.4,20.0,62.9,0,1,4
2026-05-29 02:00:00,commercial,258.36,15.3,58.1,0,2,4
2026-05-29 03:00:00,commercial,238.55,14.7,57.5,0,3,4
2026-05-29 04:00:00,commercial,220.41,17.4,51.5,0,4,4
2026-05-29 05:00:00,commercial,247.41,17.8,57.2,0,5,4
2026-05-29 06:00:00,commercial,258.56,18.9,57.9,0,6,4
2026-05-29 07:00:00,commercial,381.31,20.3,58.3,0,7,4
2026-05-29 08:00:00,commercial,629.96,21.0,55.1,0,8,4
2026-05-29 09:00:00,commercial,780.11,25.2,49.0,0,9,4
2026-05-29 10:00:00,commercial,764.68,22.1,50.2,0,10,4
2026-05-29 11:00:00,commercial,822.23,24.7,56.6,0,11,4
2026-05-29 12:00:00,commercial,856.81,27.0,49.0,0,12,4
2026-05-29 13:00:00,commercial,823.65,25.7,44.2,0,13,4
2026-05-29 14:00:00,commercial,884.41,28.5,35.5,0,14,4
2026-05-29 15:00:00,commercial,936.22,31.4,46.1,0,15,4
2026-05-29 16:00:00,commercial,874.87,28.7,39.5,0,16,4
2026-05-29 17:00:00,commercial,831.06,28.5,40.5,0,17,4
2026-05-29 18:00:00,commercial,643.75,25.3,54.1,0,18,4
2026-05-29 19:00:00,commercial,507.7,25.0,51.0,0,19,4
2026-05-29 20:00:00,commercial,250.15,23.9,47.9,0,20,4
2026-05-29 21:00:00,commercial,245.83,22.4,51.2,0,21,4
2026-05-29 22:00:00,commercial,262.08,23.3,56.4,0,22,4
2026-05-29 23:00:00,commercial,229.36,20.8,56.4,0,23,4
2026-05-30 00:00:00,commercial,214.31,17.1,57.0,1,0,5
2026-05-30 01:00:00,commercial,235.96,18.2,47.0,1,1,5
2026-05-30 02:00:00,commercial,212.75,18.0,57.8,1,2,5
2026-05-30 03:00:00,commercial,204.83,18.7,59.6,1,3,5
2026-05-30 04:00:00,commercial,227.46,19.6,55.7,1,4,5
2026-05-30 05:00:00,commercial,256.5,16.3,52.8,1,5,5
2026-05-30 06:00:00,commercial,264.54,17.5,54.5,1,6,5
2026-05-30 07:00:00,commercial,258.06,18.1,57.0,1,7,5
2026-05-30 08:00:00,commercial,365.71,21.1,50.8,1,8,5
2026-05-30 09:00:00,commercial,400.74,23.7,50.0,1,9,5
2026-05-30 10:00:00,commercial,414.47,26.0,60.1,1,10,5
2026-05-30 11:00:00,commercial,475.87,25.9,45.4,1,11,5
2026-05-30 12:00:00,commercial,451.71,26.8,51.0,1,12,5
2026-05-30 13:00:00,commercial,450.36,28.4,51.3,1,13,5
2026-05-30 14:00:00,commercial,450.4,27.5,43.6,1,14,5
2026-05-30 15:00:00,commercial,479.69,32.1,45.9,1,15,5
2026-05-30 16:00:00,commercial,431.62,26.4,43.8,1,16,5
2026-05-30 17:00:00,commercial,441.13,28.5,52.3,1,17,5
2026-05-30 18:00:00,commercial,424.3,30.3,43.6,1,18,5
2026-05-30 19:00:00,commercial,303.68,26.0,49.6,1,19,5
2026-05-30 20:00:00,commercial,260.96,24.3,48.4,1,20,5
2026-05-30 21:00:00,commercial,235.0,22.5,59.1,1,21,5
2026-05-30 22:00:00,commercial,216.16,21.2,60.1,1,22,5
2026-05-30 23:00:00,commercial,230.79,22.1,48.6,1,23,5
2026-05-31 00:00:00,commercial,216.44,15.5,61.8,1,0,6
2026-05-31 01:00:00,commercial,184.2,20.2,49.1,1,1,6
2026-05-31 02:00:00,commercial,221.83,15.1,60.3,1,2,6
2026-05-31 03:00:00,commercial,240.55,16.7,56.9,1,3,6
2026-05-31 04:00:00,commercial,238.11,16.6,60.7,1,4,6
2026-05-31 05:00:00,commercial,249.04,18.8,52.9,1,5,6
2026-05-31 06:00:00,commercial,240.36,16.4,65.5,1,6,6
2026-05-31 07:00:00,commercial,284.66,20.8,50.3,1,7,6
2026-05-31 08:00:00,commercial,397.73,24.6,53.9,1,8,6
2026-05-31 09:00:00,commercial,382.25,21.0,57.2,1,9,6
2026-05-31 10:00:00,commercial,433.87,24.9,44.6,1,10,6
2026-05-31 11:00:00,commercial,433.34,25.1,56.1,1,11,6
2026-05-31 12:00:00,commercial,456.48,28.0,45.0,1,12,6
2026-05-31 13:00:00,commercial,436.4,28.3,45.8,1,13,6
2026-05-31 14:00:00,commercial,434.52,27.9,50.7,1,14,6
2026-05-31 15:00:00,commercial,524.07,29.8,44.2,1,15,6
2026-05-31 16:00:00,commercial,422.29,31.6,45.3,1,16,6
2026-05-31 17:00:00,commercial,455.58,28.0,51.5,1,17,6
2026-05-31 18:00:00,commercial,416.12,28.4,44.9,1,18,6
2026-05-31 19:00:00,commercial,288.96,24.1,45.6,1,19,6
2026-05-31 20:00:00,commercial,244.43,23.2,46.5,1,20,6
2026-05-31 21:00:00,commercial,242.17,23.8,47.0,1,21,6
2026-05-31 22:00:00,commercial,239.58,23.8,43.3,1,22,6
2026-05-31 23:00:00,commercial,228.89,20.6,57.2,1,23,6
2026-06-01 00:00:00,commercial,210.21,18.4,60.0,0,0,0
2026-06-01 01:00:00,commercial,244.61,18.0,51.5,0,1,0
2026-06-01 02:00:00,commercial,216.77,15.5,55.3,0,2,0
2026-06-01 03:00:00,commercial,218.51,18.1,64.2,0,3,0
2026-06-01 04:00:00,commercial,207.12,18.7,63.4,0,4,0
2026-06-01 05:00:00,commercial,246.53,17.3,61.8,0,5,0
2026-06-01 06:00:00,commercial,265.7,18.2,54.8,0,6,0
2026-06-01 07:00:00,commercial,414.31,20.6,48.1,0,7,0
2026-06-01 08:00:00,commercial,598.46,20.9,47.2,0,8,0
2026-06-01 09:00:00,commercial,791.9,23.1,51.8,0,9,0
2026-06-01 10:00:00,commercial,836.65,27.9,53.6,0,10,0
2026-06-01 11:00:00,commercial,841.89,25.8,43.0,0,11,0
2026-06-01 12:00:00,commercial,867.82,26.9,40.5,0,12,0
2026-06-01 13:00:00,commercial,803.76,27.4,40.3,0,13,0
2026-06-01 14:00:00,commercial,894.73,30.1,46.1,0,14,0
2026-06-01 15:00:00,commercial,874.33,28.9,49.8,0,15,0
2026-06-01 16:00:00,commercial,845.62,28.0,39.3,0,16,0
2026-06-01 17:00:00,commercial,851.92,30.3,40.0,0,17,0
2026-06-01 18:00:00,commercial,733.56,29.5,41.1,0,18,0
2026-06-01 19:00:00,commercial,469.22,25.3,47.0,0,19,0
2026-06-01 20:00:00,commercial,297.21,21.9,55.0,0,20,0
2026-06-01 21:00:00,commercial,245.88,24.7,49.5,0,21,0
2026-06-01 22:00:00,commercial,240.28,20.6,55.0,0,22,0
2026-06-01 23:00:00,commercial,221.11,21.3,56.7,0,23,0
2026-06-02 00:00:00,commercial,244.17,16.0,65.7,0,0,1
2026-06-02 01:00:00,commercial,211.04,19.4,53.8,0,1,1
2026-06-02 02:00:00,commercial,219.37,15.6,57.2,0,2,1
2026-06-02 03:00:00,commercial,242.58,18.3,54.0,0,3,1
2026-06-02 04:00:00,commercial,219.08,17.5,62.1,0,4,1
2026-06-02 05:00:00,commercial,238.98,16.6,60.8,0,5,1
2026-06-02 06:00:00,commercial,288.02,18.4,50.1,0,6,1
2026-06-02 07:00:00,commercial,362.15,21.3,48.9,0,7,1
2026-06-02 08:00:00,commercial,613.3,21.8,45.5,0,8,1
2026-06-02 09:00:00,commercial,777.62,24.1,59.6,0,9,1
2026-06-02 10:00:00,commercial,855.95,27.8,44.3,0,10,1
2026-06-02 11:00:00,commercial,791.34,23.9,48.2,0,11,1
2026-06-02 12:00:00,commercial,895.91,29.9,43.8,0,12,1
2026-06-02 13:00:00,commercial,885.34,28.6,51.6,0,13,1
2026-06-02 14:00:00,commercial,885.55,27.7,38.9,0,14,1
2026-06-02 15:00:00,commercial,869.42,27.2,51.1,0,15,1
2026-06-02 16:00:00,commercial,869.32,28.7,48.3,0,16,1
2026-06-02 17:00:00,commercial,864.72,29.8,52.5,0,17,1
2026-06-02 18:00:00,commercial,668.54,27.3,37.9,0,18,1
2026-06-02 19:00:00,commercial,526.01,28.5,51.4,0,19,1
2026-06-02 20:00:00,commercial,266.57,22.6,45.6,0,20,1
2026-06-02 21:00:00,commercial,261.64,23.2,49.2,0,21,1
2026-06-02 22:00:00,commercial,250.05,19.8,56.6,0,22,1
2026-06-02 23:00:00,commercial,245.92,20.8,62.4,0,23,1
2026-06-03 00:00:00,commercial,232.54,20.4,62.2,0,0,2
2026-06-03 01:00:00,commercial,210.48,17.5,67.2,0,1,2
2026-06-03 02:00:00,commercial,248.08,13.6,59.1,0,2,2
2026-06-03 03:00:00,commercial,228.55,17.6,60.5,0,3,2
2026-06-03 04:00:00,commercial,218.53,18.2,59.4,0,4,2
2026-06-03 05:00:00,commercial,227.76,18.7,49.8,0,5,2
2026-06-03 06:00:00,commercial,252.88,20.9,63.0,0,6,2
2026-06-03 07:00:00,commercial,365.42,18.7,58.4,0,7,2
2026-06-03 08:00:00,commercial,790.21,22.8,46.7,0,8,2
2026-06-03 09:00:00,commercial,739.36,25.1,54.3,0,9,2
2026-06-03 10:00:00,commercial,815.05,22.2,53.6,0,10,2
2026-06-03 11:00:00,commercial,863.53,26.8,50.9,0,11,2
2026-06-03 12:00:00,commercial,849.19,26.8,46.4,0,12,2
2026-06-03 13:00:00,commercial,874.39,28.4,50.2,0,13,2
2026-06-03 14:00:00,commercial,881.47,29.6,38.7,0,14,2
2026-06-03 15:00:00,commercial,863.53,28.6,55.4,0,15,2
2026-06-03 16:00:00,commercial,889.07,28.1,46.4,0,16,2
2026-06-03 17:00:00,commercial,831.48,28.6,52.5,0,17,2
2026-06-03 18:00:00,commercial,662.33,25.9,42.3,0,18,2
2026-06-03 19:00:00,commercial,438.77,24.7,63.4,0,19,2
2026-06-03 20:00:00,commercial,323.52,25.9,48.3,0,20,2
2026-06-03 21:00:00,commercial,259.98,21.6,48.0,0,21,2
2026-06-03 22:00:00,commercial,297.77,22.8,47.9,0,22,2
2026-06-03 23:00:00,commercial,209.71,21.0,52.3,0,23,2
2026-06-04 00:00:00,commercial,249.0,16.6,63.1,0,0,3
2026-06-04 01:00:00,commercial,228.87,17.2,65.8,0,1,3
2026-06-04 02:00:00,commercial,214.19,19.4,59.0,0,2,3
2026-06-04 03:00:00,commercial,225.07,15.9,57.6,0,3,3
2026-06-04 04:00:00,commercial,232.06,16.9,59.9,0,4,3
2026-06-04 05:00:00,commercial,269.39,18.9,61.5,0,5,3
2026-06-04 06:00:00,commercial,276.28,20.3,54.2,0,6,3
2026-06-04 07:00:00,commercial,408.19,20.0,61.5,0,7,3
2026-06-04 08:00:00,commercial,596.26,20.9,50.4,0,8,3
2026-06-04 09:00:00,commercial,783.76,25.5,52.9,0,9,3
2026-06-04 10:00:00,commercial,867.68,27.6,48.6,0,10,3
2026-06-04 11:00:00,commercial,865.26,27.9,45.2,0,11,3
2026-06-04 12:00:00,commercial,880.09,27.8,46.1,0,12,3
2026-06-04 13:00:00,commercial,872.35,27.4,42.7,0,13,3
2026-06-04 14:00:00,commercial,886.1,27.9,42.6,0,14,3
2026-06-04 15:00:00,commercial,900.87,30.2,39.7,0,15,3
2026-06-04 16:00:00,commercial,924.53,29.8,44.6,0,16,3
2026-06-04 17:00:00,commercial,841.47,30.7,49.3,0,17,3
2026-06-04 18:00:00,commercial,705.89,28.6,40.8,0,18,3
2026-06-04 19:00:00,commercial,448.85,24.1,43.6,0,19,3
2026-06-04 20:00:00,commercial,347.14,26.5,45.4,0,20,3
2026-06-04 21:00:00,commercial,225.78,21.9,48.8,0,21,3
2026-06-04 22:00:00,commercial,211.13,21.3,58.2,0,22,3
2026-06-04 23:00:00,commercial,201.28,20.8,60.6,0,23,3
2026-06-05 00:00:00,commercial,222.26,22.2,55.8,0,0,4
2026-06-05 01:00:00,commercial,258.14,22.9,61.9,0,1,4
2026-06-05 02:00:00,commercial,195.07,18.6,57.8,0,2,4
2026-06-05 03:00:00,commercial,247.72,17.2,59.2,0,3,4
2026-06-05 04:00:00,commercial,230.05,18.5,56.5,0,4,4
2026-06-05 05:00:00,commercial,221.73,19.6,49.9,0,5,4
2026-06-05 06:00:00,commercial,264.94,18.7,57.1,0,6,4
2026-06-05 07:00:00,commercial,447.85,23.2,45.4,0,7,4
2026-06-05 08:00:00,commercial,603.34,22.3,54.8,0,8,4
2026-06-05 09:00:00,commercial,762.06,24.2,56.8,0,9,4
2026-06-05 10:00:00,commercial,807.82,26.0,46.4,0,10,4
2026-06-05 11:00:00,commercial,819.35,27.1,45.6,0,11,4
2026-06-05 12:00:00,commercial,910.6,29.0,45.3,0,12,4
2026-06-05 13:00:00,commercial,1086.84,27.7,56.4,0,13,4
2026-06-05 14:00:00,commercial,852.0,28.4,51.1,0,14,4
2026-06-05 15:00:00,commercial,898.98,27.8,43.7,0,15,4
2026-06-05 16:00:00,commercial,904.18,29.9,32.2,0,16,4
2026-06-05 17:00:00,commercial,833.65,29.8,41.2,0,17,4
2026-06-05 18:00:00,commercial,697.06,28.4,34.9,0,18,4
2026-06-05 19:00:00,commercial,514.38,29.0,47.6,0,19,4
2026-06-05 20:00:00,commercial,327.54,25.0,47.7,0,20,4
2026-06-05 21:00:00,commercial,260.62,24.5,49.8,0,21,4
2026-06-05 22:00:00,commercial,233.23,20.3,57.1,0,22,4
2026-06-05 23:00:00,commercial,239.75,19.9,56.1,0,23,4
2026-06-06 00:00:00,commercial,245.33,20.3,57.6,1,0,5
2026-06-06 01:00:00,commercial,216.22,19.6,52.5,1,1,5
2026-06-06 02:00:00,commercial,213.0,17.3,56.5,1,2,5
2026-06-06 03:00:00,commercial,210.04,17.4,56.3,1,3,5
2026-06-06 04:00:00,commercial,231.9,15.5,59.6,1,4,5
2026-06-06 05:00:00,commercial,212.42,17.8,54.4,1,5,5
2026-06-06 06:00:00,commercial,246.2,20.6,59.0,1,6,5
2026-06-06 07:00:00,commercial,275.0,21.4,46.9,1,7,5
2026-06-06 08:00:00,commercial,366.07,22.7,55.9,1,8,5
2026-06-06 09:00:00,commercial,440.28,23.6,49.6,1,9,5
2026-06-06 10:00:00,commercial,469.18,25.1,50.6,1,10,5
2026-06-06 11:00:00,commercial,407.0,25.6,39.4,1,11,5
2026-06-06 12:00:00,commercial,453.16,28.8,42.5,1,12,5
2026-06-06 13:00:00,commercial,468.22,29.4,43.4,1,13,5
2026-06-06 14:00:00,commercial,473.26,30.1,51.2,1,14,5
2026-06-06 15:00:00,commercial,439.24,28.8,43.2,1,15,5
2026-06-06 16:00:00,commercial,455.93,26.1,41.5,1,16,5
2026-06-06 17:00:00,commercial,486.55,30.4,34.8,1,17,5
2026-06-06 18:00:00,commercial,374.43,27.1,39.9,1,18,5
2026-06-06 19:00:00,commercial,307.5,25.3,45.1,1,19,5
2026-06-06 20:00:00,commercial,245.2,26.1,48.2,1,20,5
2026-06-06 21:00:00,commercial,233.51,23.0,46.2,1,21,5
2026-06-06 22:00:00,commercial,217.35,23.6,52.6,1,22,5
2026-06-06 23:00:00,commercial,207.05,21.5,41.4,1,23,5
2026-06-07 00:00:00,commercial,203.85,20.4,52.4,1,0,6
2026-06-07 01:00:00,commercial,207.7,16.4,54.5,1,1,6
2026-06-07 02:00:00,commercial,238.25,19.6,58.6,1,2,6
2026-06-07 03:00:00,commercial,204.61,18.0,55.7,1,3,6
2026-06-07 04:00:00,commercial,299.29,17.3,52.6,1,4,6
2026-06-07 05:00:00,commercial,222.57,18.6,53.3,1,5,6
2026-06-07 06:00:00,commercial,228.26,16.7,58.4,1,6,6
2026-06-07 07:00:00,commercial,267.92,21.2,55.6,1,7,6
2026-06-07 08:00:00,commercial,350.05,20.5,51.0,1,8,6
2026-06-07 09:00:00,commercial,394.07,21.6,49.0,1,9,6
2026-06-07 10:00:00,commercial,447.53,22.9,52.8,1,10,6
2026-06-07 11:00:00,commercial,487.59,28.3,38.2,1,11,6
2026-06-07 12:00:00,commercial,422.16,26.9,48.0,1,12,6
2026-06-07 13:00:00,commercial,456.72,31.1,29.5,1,13,6
2026-06-07 14:00:00,commercial,430.66,28.6,44.7,1,14,6
2026-06-07 15:00:00,commercial,430.06,27.1,47.3,1,15,6
2026-06-07 16:00:00,commercial,415.51,27.7,50.6,1,16,6
2026-06-07 17:00:00,commercial,420.12,30.7,49.4,1,17,6
2026-06-07 18:00:00,commercial,398.31,27.6,40.9,1,18,6
2026-06-07 19:00:00,commercial,302.69,25.8,46.2,1,19,6
2026-06-07 20:00:00,commercial,250.06,25.4,53.2,1,20,6
2026-06-07 21:00:00,commercial,241.8,24.4,57.1,1,21,6
2026-06-07 22:00:00,commercial,235.76,23.7,49.4,1,22,6
2026-06-07 23:00:00,commercial,215.67,22.8,55.9,1,23,6
2026-06-08 00:00:00,commercial,242.27,18.9,64.1,0,0,0
2026-06-08 01:00:00,commercial,231.68,16.5,57.1,0,1,0
2026-06-08 02:00:00,commercial,227.54,17.3,52.3,0,2,0
2026-06-08 03:00:00,commercial,245.36,18.1,50.9,0,3,0
2026-06-08 04:00:00,commercial,225.95,16.5,56.1,0,4,0
2026-06-08 05:00:00,commercial,215.57,17.1,67.4,0,5,0
2026-06-08 06:00:00,commercial,255.67,20.0,56.4,0,6,0
2026-06-08 07:00:00,commercial,382.5,20.6,47.6,0,7,0
2026-06-08 08:00:00,commercial,625.39,22.2,42.1,0,8,0
2026-06-08 09:00:00,commercial,759.27,22.6,53.8,0,9,0
2026-06-08 10:00:00,commercial,855.43,24.9,49.7,0,10,0
2026-06-08 11:00:00,commercial,856.97,25.3,42.0,0,11,0
2026-06-08 12:00:00,commercial,903.87,29.3,32.7,0,12,0
2026-06-08 13:00:00,commercial,949.68,30.4,43.1,0,13,0
2026-06-08 14:00:00,commercial,825.54,26.7,53.3,0,14,0
2026-06-08 15:00:00,commercial,894.37,28.3,46.0,0,15,0
2026-06-08 16:00:00,commercial,830.01,27.3,53.1,0,16,0
2026-06-08 17:00:00,commercial,839.09,27.9,40.3,0,17,0
2026-06-08 18:00:00,commercial,686.71,27.8,39.8,0,18,0
2026-06-08 19:00:00,commercial,433.8,24.5,55.7,0,19,0
2026-06-08 20:00:00,commercial,320.52,23.9,47.1,0,20,0
2026-06-08 21:00:00,commercial,274.96,22.2,57.7,0,21,0
2026-06-08 22:00:00,commercial,254.73,22.5,45.8,0,22,0
2026-06-08 23:00:00,commercial,223.72,20.8,51.6,0,23,0
2026-06-09 00:00:00,commercial,229.91,18.5,48.4,0,0,1
2026-06-09 01:00:00,commercial,204.19,18.8,55.6,0,1,1
2026-06-09 02:00:00,commercial,215.18,17.2,60.7,0,2,1
2026-06-09 03:00:00,commercial,218.55,17.4,55.8,0,3,1
2026-06-09 04:00:00,commercial,234.68,20.5,48.2,0,4,1
2026-06-09 05:00:00,commercial,239.84,20.6,58.7,0,5,1
2026-06-09 06:00:00,commercial,267.61,17.6,72.9,0,6,1
2026-06-09 07:00:00,commercial,417.16,22.0,61.5,0,7,1
2026-06-09 08:00:00,commercial,615.57,23.4,45.6,0,8,1
2026-06-09 09:00:00,commercial,693.18,22.1,45.5,0,9,1
2026-06-09 10:00:00,commercial,848.35,26.6,34.1,0,10,1
2026-06-09 11:00:00,commercial,899.1,29.1,44.1,0,11,1
2026-06-09 12:00:00,commercial,874.07,26.3,62.2,0,12,1
2026-06-09 13:00:00,commercial,867.36,27.6,45.8,0,13,1
2026-06-09 14:00:00,commercial,922.93,31.1,40.7,0,14,1
2026-06-09 15:00:00,commercial,874.68,30.2,45.6,0,15,1
2026-06-09 16:00:00,commercial,910.56,30.4,43.8,0,16,1
2026-06-09 17:00:00,commercial,881.22,29.5,54.5,0,17,1
2026-06-09 18:00:00,commercial,705.73,28.6,41.7,0,18,1
2026-06-09 19:00:00,commercial,457.04,24.8,52.0,0,19,1
2026-06-09 20:00:00,commercial,329.46,26.9,50.7,0,20,1
2026-06-09 21:00:00,commercial,263.77,25.5,40.6,0,21,1
2026-06-09 22:00:00,commercial,223.37,21.9,58.4,0,22,1
2026-06-09 23:00:00,commercial,219.9,20.7,52.8,0,23,1
2026-06-10 00:00:00,commercial,202.8,17.3,53.8,0,0,2
2026-06-10 01:00:00,commercial,199.31,19.4,57.5,0,1,2
2026-06-10 02:00:00,commercial,200.7,18.9,63.4,0,2,2
2026-06-10 03:00:00,commercial,219.17,17.8,52.6,0,3,2
2026-06-10 04:00:00,commercial,220.87,19.7,53.8,0,4,2
2026-06-10 05:00:00,commercial,258.56,18.2,62.7,0,5,2
2026-06-10 06:00:00,commercial,296.6,20.5,54.3,0,6,2
2026-06-10 07:00:00,commercial,379.65,19.3,60.0,0,7,2
2026-06-10 08:00:00,commercial,599.06,22.3,48.8,0,8,2
2026-06-10 09:00:00,commercial,750.05,23.6,51.4,0,9,2
2026-06-10 10:00:00,commercial,836.2,25.7,50.0,0,10,2
2026-06-10 11:00:00,commercial,867.46,26.3,46.2,0,11,2
2026-06-10 12:00:00,commercial,841.05,27.9,49.4,0,12,2
2026-06-10 13:00:00,commercial,879.42,30.3,39.5,0,13,2
2026-06-10 14:00:00,commercial,866.25,29.0,44.5,0,14,2
2026-06-10 15:00:00,commercial,861.99,27.4,40.3,0,15,2
2026-06-10 16:00:00,commercial,886.45,32.3,39.0,0,16,2
2026-06-10 17:00:00,commercial,890.91,31.1,44.4,0,17,2
2026-06-10 18:00:00,commercial,699.08,26.2,49.8,0,18,2
2026-06-10 19:00:00,commercial,513.49,27.9,43.2,0,19,2
2026-06-10 20:00:00,commercial,360.7,24.7,53.9,0,20,2
2026-06-10 21:00:00,commercial,266.76,24.3,53.3,0,21,2
2026-06-10 22:00:00,commercial,249.12,22.7,53.6,0,22,2
2026-06-10 23:00:00,commercial,230.52,20.5,59.6,0,23,2
2026-06-11 00:00:00,commercial,238.1,18.5,49.9,0,0,3
2026-06-11 01:00:00,commercial,231.43,17.7,61.4,0,1,3
2026-06-11 02:00:00,commercial,219.22,16.8,68.3,0,2,3
2026-06-11 03:00:00,commercial,236.8,16.7,58.0,0,3,3
2026-06-11 04:00:00,commercial,206.18,18.0,50.7,0,4,3
2026-06-11 05:00:00,commercial,211.77,17.7,58.5,0,5,3
2026-06-11 06:00:00,commercial,281.34,20.7,47.2,0,6,3
2026-06-11 07:00:00,commercial,428.77,23.2,53.1,0,7,3
2026-06-11 08:00:00,commercial,614.79,21.5,58.0,0,8,3
2026-06-11 09:00:00,commercial,772.42,24.3,46.5,0,9,3
2026-06-11 10:00:00,commercial,809.71,26.2,40.7,0,10,3
2026-06-11 11:00:00,commercial,861.93,27.6,41.8,0,11,3
2026-06-11 12:00:00,commercial,914.18,28.3,50.6,0,12,3
2026-06-11 13:00:00,commercial,913.7,30.2,43.4,0,13,3
2026-06-11 14:00:00,commercial,911.61,30.5,38.7,0,14,3
2026-06-11 15:00:00,commercial,899.16,28.1,36.8,0,15,3
2026-06-11 16:00:00,commercial,888.16,31.0,36.3,0,16,3
2026-06-11 17:00:00,commercial,850.72,30.5,47.6,0,17,3
2026-06-11 18:00:00,commercial,673.09,27.0,48.7,0,18,3
2026-06-11 19:00:00,commercial,476.23,27.0,40.8,0,19,3
2026-06-11 20:00:00,commercial,386.85,26.5,40.3,0,20,3
2026-06-11 21:00:00,commercial,274.12,23.6,59.0,0,21,3
2026-06-11 22:00:00,commercial,293.64,24.0,54.8,0,22,3
2026-06-11 23:00:00,commercial,251.48,24.5,45.2,0,23,3
2026-06-12 00:00:00,commercial,231.09,18.6,46.0,0,0,4
2026-06-12 01:00:00,commercial,252.6,16.7,67.6,0,1,4
2026-06-12 02:00:00,commercial,244.19,18.7,54.8,0,2,4
2026-06-12 03:00:00,commercial,242.31,19.1,59.4,0,3,4
2026-06-12 04:00:00,commercial,232.21,17.9,57.7,0,4,4
2026-06-12 05:00:00,commercial,224.03,21.0,49.9,0,5,4
2026-06-12 06:00:00,commercial,292.35,17.8,56.2,0,6,4
2026-06-12 07:00:00,commercial,406.04,22.1,51.7,0,7,4
2026-06-12 08:00:00,commercial,613.19,21.5,53.1,0,8,4
2026-06-12 09:00:00,commercial,783.77,26.6,56.6,0,9,4
2026-06-12 10:00:00,commercial,857.83,28.6,44.7,0,10,4
2026-06-12 11:00:00,commercial,828.79,25.9,54.8,0,11,4
2026-06-12 12:00:00,commercial,871.4,27.4,42.9,0,12,4
2026-06-12 13:00:00,commercial,902.08,30.5,46.6,0,13,4
2026-06-12 14:00:00,commercial,901.53,29.2,44.1,0,14,4
2026-06-12 15:00:00,commercial,922.64,29.9,40.1,0,15,4
2026-06-12 16:00:00,commercial,902.53,29.8,40.6,0,16,4
2026-06-12 17:00:00,commercial,777.19,26.3,44.6,0,17,4
2026-06-12 18:00:00,commercial,703.34,28.2,51.2,0,18,4
2026-06-12 19:00:00,commercial,478.68,26.0,39.9,0,19,4
2026-06-12 20:00:00,commercial,315.68,24.8,49.9,0,20,4
2026-06-12 21:00:00,commercial,311.05,26.2,52.0,0,21,4
2026-06-12 22:00:00,commercial,227.14,20.6,57.7,0,22,4
2026-06-12 23:00:00,commercial,221.36,22.2,56.8,0,23,4
2026-06-13 00:00:00,commercial,211.22,19.4,59.8,1,0,5
2026-06-13 01:00:00,commercial,198.33,18.5,66.2,1,1,5
2026-06-13 02:00:00,commercial,240.53,19.5,53.9,1,2,5
2026-06-13 03:00:00,commercial,220.64,18.6,61.4,1,3,5
2026-06-13 04:00:00,commercial,209.48,19.1,58.2,1,4,5
2026-06-13 05:00:00,commercial,236.0,20.3,55.3,1,5,5
2026-06-13 06:00:00,commercial,246.42,19.3,68.2,1,6,5
2026-06-13 07:00:00,commercial,285.03,20.2,49.5,1,7,5
2026-06-13 08:00:00,commercial,354.9,20.9,55.3,1,8,5
2026-06-13 09:00:00,commercial,406.93,22.9,51.6,1,9,5
2026-06-13 10:00:00,commercial,439.98,30.1,41.0,1,10,5
2026-06-13 11:00:00,commercial,439.85,29.0,45.6,1,11,5
2026-06-13 12:00:00,commercial,438.63,26.3,57.9,1,12,5
2026-06-13 13:00:00,commercial,455.62,27.3,51.0,1,13,5
2026-06-13 14:00:00,commercial,441.91,30.6,40.3,1,14,5
2026-06-13 15:00:00,commercial,488.83,30.9,44.2,1,15,5
2026-06-13 16:00:00,commercial,457.75,30.7,45.6,1,16,5
2026-06-13 17:00:00,commercial,449.17,28.9,46.2,1,17,5
2026-06-13 18:00:00,commercial,419.37,28.1,47.8,1,18,5
2026-06-13 19:00:00,commercial,312.86,27.6,42.6,1,19,5
2026-06-13 20:00:00,commercial,271.87,25.8,48.6,1,20,5
2026-06-13 21:00:00,commercial,227.87,20.8,62.0,1,21,5
2026-06-13 22:00:00,commercial,234.15,22.2,52.8,1,22,5
2026-06-13 23:00:00,commercial,208.35,19.8,55.3,1,23,5
2026-06-14 00:00:00,commercial,239.31,20.2,56.7,1,0,6
2026-06-14 01:00:00,commercial,248.49,23.4,50.5,1,1,6
2026-06-14 02:00:00,commercial,217.05,18.9,64.5,1,2,6
2026-06-14 03:00:00,commercial,221.0,17.7,57.9,1,3,6
